ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLS0121,16,9,0,4.2457,51.977721,538,8.0
HLS0123,16,10,0,4.250102,51.978635,536,8.0
HLS0359,16,11,0,4.250625,51.978676,537,8.0
HLS0120,16,12,0,4.254045,51.975231,534,8.0
HLS0119,16,13,0,4.25415,51.975133,535,8.0
HLS0227,16,14,0,4.169648,51.993139,530,8.0
HLS0225,16,15,0,4.173184,51.997544,531,8.0
HLS0224,16,16,0,4.172801,51.997153,532,8.0
HLS0226,16,17,0,4.169892,51.993824,533,8.0
HLS0288,16,18,0,4.202326,51.993041,513,8.0
HLS0290,16,19,0,4.206525,51.996148,514,8.0
HLS0286,16,20,0,4.214495,51.998745,521,8.0
HLS0243,16,21,0,4.221426,52.003281,516,8.0
HLS0239,16,22,0,4.223801,52.006595,517,8.0
HLS0241,16,23,0,4.220361,52.008943,518,8.0
HLS0240,16,24,0,4.220332,52.008933,519,8.0
HLS0238,16,25,0,4.223653,52.006144,520,8.0
HLS0285,16,26,0,4.21452,51.998916,515,8.0
